time	V(g1)	V(n002)
2.896031248189958e-06	2.907601e-01	-4.531728e+00
2.993687498189958e-06	2.856824e-01	-4.422934e+00
3.140171873189959e-06	2.760569e-01	-4.220862e+00
3.286656248189959e-06	2.640945e-01	-3.975919e+00
3.433140623189959e-06	2.498965e-01	-3.693102e+00
3.579624998189960e-06	2.335830e-01	-3.378087e+00
3.726109373189960e-06	2.152923e-01	-3.037066e+00
3.872593748189960e-06	1.951791e-01	-2.676580e+00
4.019078123189959e-06	1.734136e-01	-2.303339e+00
4.165562498189958e-06	1.501802e-01	-1.924040e+00
4.312046873189957e-06	1.256755e-01	-1.545198e+00
4.458531248189956e-06	1.001069e-01	-1.172973e+00
4.605015623189955e-06	7.369088e-02	-8.130231e-01
4.702671873189955e-06	5.571960e-02	-5.823872e-01
4.751499998189954e-06	4.665106e-02	-4.703735e-01
4.800328123189954e-06	3.753861e-02	-3.607645e-01
4.849156248189954e-06	2.839083e-02	-2.536991e-01
4.897984373189953e-06	1.921633e-02	-1.493054e-01
4.946812498189953e-06	1.002374e-02	-4.770090e-02
4.995640623189953e-06	8.217221e-04	5.100772e-02
5.044468748189953e-06	-8.381071e-03	1.467250e-01
5.093296873189952e-06	-1.757598e-02	2.393664e-01
5.142124998189952e-06	-2.675434e-02	3.288589e-01
5.190953123189952e-06	-3.590752e-02	4.151405e-01
5.239781248189951e-06	-4.502691e-02	4.981605e-01
5.288609373189951e-06	-5.410392e-02	5.778791e-01
5.337437498189951e-06	-6.313001e-02	6.542680e-01
5.435093748189950e-06	-8.099550e-02	7.969960e-01
5.532749998189950e-06	-9.855615e-02	9.263302e-01
5.581578123189949e-06	-1.072014e-01	9.860150e-01
5.630406248189949e-06	-1.157458e-01	1.042419e+00
5.679234373189949e-06	-1.241813e-01	1.095586e+00
5.728062498189948e-06	-1.324999e-01	1.145566e+00
5.776890623189948e-06	-1.406938e-01	1.192419e+00
5.825718748189948e-06	-1.487553e-01	1.236213e+00
5.874546873189947e-06	-1.566767e-01	1.277024e+00
5.923374998189947e-06	-1.644507e-01	1.314932e+00
5.972203123189947e-06	-1.720700e-01	1.350028e+00
6.021031248189947e-06	-1.795273e-01	1.382404e+00
6.069859373189946e-06	-1.868156e-01	1.412163e+00
6.118687498189946e-06	-1.939281e-01	1.439407e+00
6.167515623189946e-06	-2.008581e-01	1.464246e+00
6.216343748189945e-06	-2.075990e-01	1.486793e+00
6.265171873189945e-06	-2.141446e-01	1.507162e+00
6.313999998189945e-06	-2.204886e-01	1.525471e+00
6.362828123189945e-06	-2.266251e-01	1.541841e+00
6.411656248189944e-06	-2.325483e-01	1.556391e+00
6.460484373189944e-06	-2.382526e-01	1.569242e+00
6.509312498189944e-06	-2.437327e-01	1.580515e+00
6.558140623189943e-06	-2.489834e-01	1.590330e+00
6.606968748189943e-06	-2.539998e-01	1.598807e+00
6.655796873189943e-06	-2.587771e-01	1.606062e+00
6.704624998189942e-06	-2.633109e-01	1.612209e+00
6.753453123189942e-06	-2.675968e-01	1.617359e+00
6.802281248189942e-06	-2.716309e-01	1.621620e+00
6.851109373189942e-06	-2.754094e-01	1.625096e+00
6.899937498189941e-06	-2.789286e-01	1.627885e+00
6.948765623189941e-06	-2.821853e-01	1.630081e+00
6.997593748189941e-06	-2.851765e-01	1.631771e+00
7.046421873189940e-06	-2.878992e-01	1.633039e+00
7.095249998189940e-06	-2.903510e-01	1.633959e+00
7.144078123189940e-06	-2.925295e-01	1.634601e+00
7.192906248189940e-06	-2.944327e-01	1.635026e+00
7.241734373189939e-06	-2.960588e-01	1.635289e+00
7.290562498189939e-06	-2.974062e-01	1.635437e+00
7.339390623189939e-06	-2.984737e-01	1.635508e+00
7.388218748189938e-06	-2.992604e-01	1.635537e+00
7.406529295064939e-06	-2.994828e-01	1.635538e+00
7.430943357564939e-06	-2.997176e-01	1.635536e+00
7.479771482564938e-06	-2.999758e-01	1.635529e+00
7.485874998189939e-06	-2.999882e-01	1.635528e+00
7.498082029439939e-06	-2.999998e-01	1.635526e+00
7.522496091939939e-06	-2.999700e-01	1.635522e+00
7.571324216939938e-06	-2.996988e-01	1.635510e+00
7.620152341939938e-06	-2.991455e-01	1.635486e+00
7.668980466939939e-06	-2.983107e-01	1.635444e+00
7.675083982564938e-06	-2.981865e-01	1.635436e+00
7.676609861471188e-06	-2.981548e-01	1.635433e+00
7.685765134908687e-06	-2.979588e-01	1.635417e+00
7.697972166158687e-06	-2.976821e-01	1.635391e+00
7.722386228658688e-06	-2.970761e-01	1.635319e+00
7.771214353658688e-06	-2.956547e-01	1.635101e+00
7.820042478658687e-06	-2.939549e-01	1.634759e+00
7.868870603658687e-06	-2.919785e-01	1.634232e+00
7.917698728658687e-06	-2.897273e-01	1.633462e+00
7.966526853658686e-06	-2.872035e-01	1.632385e+00
8.015354978658686e-06	-2.844093e-01	1.630929e+00
8.064183103658686e-06	-2.813474e-01	1.629014e+00
8.113011228658686e-06	-2.780208e-01	1.626555e+00
8.161839353658685e-06	-2.744325e-01	1.623463e+00
8.210667478658685e-06	-2.705859e-01	1.619640e+00
8.259495603658685e-06	-2.664846e-01	1.614986e+00
8.308323728658684e-06	-2.621326e-01	1.609394e+00
8.357151853658684e-06	-2.575338e-01	1.602755e+00
8.405979978658684e-06	-2.526926e-01	1.594956e+00
8.454808103658684e-06	-2.476136e-01	1.585880e+00
8.503636228658683e-06	-2.423016e-01	1.575409e+00
8.552464353658683e-06	-2.367615e-01	1.563424e+00
8.601292478658683e-06	-2.309986e-01	1.549803e+00
8.650120603658682e-06	-2.250183e-01	1.534424e+00
8.698948728658682e-06	-2.188262e-01	1.517166e+00
8.747776853658682e-06	-2.124281e-01	1.497908e+00
8.796604978658681e-06	-2.058302e-01	1.476531e+00
8.845433103658681e-06	-1.990385e-01	1.452917e+00
8.894261228658681e-06	-1.920594e-01	1.426952e+00
8.943089353658681e-06	-1.848997e-01	1.398524e+00
8.991917478658680e-06	-1.775658e-01	1.367527e+00
9.040745603658680e-06	-1.700649e-01	1.333856e+00
9.089573728658680e-06	-1.624039e-01	1.297414e+00
9.138401853658679e-06	-1.545901e-01	1.258110e+00
9.187229978658679e-06	-1.466308e-01	1.215856e+00
9.236058103658679e-06	-1.385334e-01	1.170575e+00
9.284886228658678e-06	-1.303057e-01	1.122195e+00
9.333714353658678e-06	-1.219554e-01	1.070651e+00
9.382542478658678e-06	-1.134902e-01	1.015889e+00
9.480198728658677e-06	-9.624761e-02	8.965304e-01
9.577854978658677e-06	-7.864271e-02	7.638590e-01
9.675511228658676e-06	-6.074182e-02	6.177725e-01
9.724339353658676e-06	-5.170140e-02	5.397125e-01
9.773167478658676e-06	-4.261232e-02	4.583372e-01
9.821995603658675e-06	-3.348313e-02	3.736823e-01
9.870823728658675e-06	-2.432243e-02	2.857949e-01
9.919651853658675e-06	-1.513884e-02	1.947333e-01
9.968479978658674e-06	-5.940996e-03	1.005674e-01
1.001730810365867e-05	3.262436e-03	3.378364e-03
1.006613622865867e-05	1.246280e-02	-9.674139e-02
1.011496435365867e-05	2.165143e-02	-1.996880e-01
1.016379247865867e-05	3.081968e-02	-3.053467e-01
1.021262060365867e-05	3.995893e-02	-4.135916e-01
1.031027685365867e-05	5.811604e-02	-6.372833e-01
1.040793310365867e-05	7.605441e-02	-8.695472e-01
1.055441747865867e-05	1.024044e-01	-1.230973e+00
1.070090185365867e-05	1.278876e-01	-1.603338e+00
1.084738622865867e-05	1.522881e-01	-1.980808e+00
1.099387060365867e-05	1.753996e-01	-2.357082e+00
1.114035497865867e-05	1.970262e-01	-2.725551e+00
1.128683935365867e-05	2.169850e-01	-3.079468e+00
1.143332372865867e-05	2.351069e-01	-3.412134e+00
1.157980810365866e-05	2.512386e-01	-3.717077e+00
1.172629247865866e-05	2.652436e-01	-3.988230e+00
1.187277685365866e-05	2.770032e-01	-4.220104e+00
1.197043310365866e-05	2.835456e-01	-4.350481e+00
1.206808935365866e-05	2.890208e-01	-4.460065e+00
1.216574560365866e-05	2.934081e-01	-4.547843e+00
1.226340185365866e-05	2.966912e-01	-4.612999e+00
1.236105810365866e-05	2.988575e-01	-4.654926e+00
1.245871435365866e-05	2.998991e-01	-4.673236e+00
1.255637060365866e-05	2.998118e-01	-4.667761e+00
1.265402685365866e-05	2.985962e-01	-4.638558e+00
1.275168310365866e-05	2.962567e-01	-4.585907e+00
1.284933935365866e-05	2.928022e-01	-4.510307e+00
1.294699560365866e-05	2.882456e-01	-4.412470e+00
1.304465185365866e-05	2.826041e-01	-4.293310e+00
1.319113622865865e-05	2.721553e-01	-4.077063e+00
1.333762060365865e-05	2.594026e-01	-3.819842e+00
1.348410497865865e-05	2.444541e-01	-3.526883e+00
1.363058935365865e-05	2.274361e-01	-3.204048e+00
1.377707372865865e-05	2.084929e-01	-2.857652e+00
1.392355810365865e-05	1.877848e-01	-2.494297e+00
1.407004247865865e-05	1.654871e-01	-2.120690e+00
1.421652685365865e-05	1.417885e-01	-1.743463e+00
1.436301122865865e-05	1.168896e-01	-1.369002e+00
1.450949560365865e-05	9.100118e-02	-1.003288e+00
1.460715185365865e-05	7.330048e-02	-7.670453e-01
1.470480810365865e-05	5.532389e-02	-5.385620e-01
1.475363622865865e-05	4.625324e-02	-4.276422e-01
1.480246435365865e-05	3.713907e-02	-3.191371e-01
1.485129247865864e-05	2.798994e-02	-2.131840e-01
1.490012060365864e-05	1.881447e-02	-1.099099e-01
1.494894872865864e-05	9.621288e-03	-9.430869e-03
1.499777685365864e-05	4.190531e-04	8.814792e-02
1.504660497865864e-05	-8.783576e-03	1.827323e-01
1.509543310365864e-05	-1.797794e-02	2.742392e-01
1.514426122865864e-05	-2.715538e-02	3.625970e-01
1.519308935365864e-05	-3.630726e-02	4.477449e-01
1.524191747865864e-05	-4.542498e-02	5.296338e-01
1.529074560365864e-05	-5.449994e-02	6.082252e-01
1.538840185365864e-05	-7.248749e-02	7.554182e-01
1.548605810365865e-05	-9.020221e-02	8.892354e-01
1.558371435365865e-05	-1.075774e-01	1.009756e+00
1.563254247865865e-05	-1.161172e-01	1.065098e+00
1.568137060365865e-05	-1.245478e-01	1.117216e+00
1.573019872865865e-05	-1.328611e-01	1.166164e+00
1.577902685365866e-05	-1.410493e-01	1.212001e+00
1.582785497865866e-05	-1.491048e-01	1.254797e+00
1.587668310365866e-05	-1.570200e-01	1.294628e+00
1.592551122865866e-05	-1.647874e-01	1.331578e+00
1.597433935365866e-05	-1.723997e-01	1.365735e+00
1.602316747865866e-05	-1.798497e-01	1.397196e+00
1.607199560365866e-05	-1.871305e-01	1.426062e+00
1.612082372865867e-05	-1.942351e-01	1.452437e+00
1.616965185365867e-05	-2.011570e-01	1.476432e+00
1.621847997865867e-05	-2.078895e-01	1.498160e+00
1.626730810365867e-05	-2.144264e-01	1.517736e+00
1.631613622865867e-05	-2.207614e-01	1.535281e+00
1.636496435365867e-05	-2.268887e-01	1.550912e+00
1.641379247865867e-05	-2.328025e-01	1.564753e+00
1.646262060365868e-05	-2.384971e-01	1.576923e+00
1.651144872865868e-05	-2.439673e-01	1.587546e+00
