time	V(vin)	V(vo)
4.253278613598188e-03	1.999576e-01	-9.741346e-01
4.263044238598188e-03	1.993286e-01	-9.738285e-01
4.272809863598188e-03	1.979495e-01	-9.660158e-01
4.282575488598187e-03	1.958253e-01	-9.507294e-01
4.292341113598187e-03	1.929641e-01	-9.280305e-01
4.302106738598187e-03	1.893766e-01	-8.980086e-01
4.311872363598187e-03	1.850763e-01	-8.607816e-01
4.321637988598187e-03	1.800794e-01	-8.164951e-01
4.331403613598186e-03	1.744048e-01	-7.653236e-01
4.341169238598186e-03	1.680737e-01	-7.074698e-01
4.350934863598186e-03	1.611101e-01	-6.431659e-01
4.360700488598186e-03	1.535401e-01	-5.726752e-01
4.370466113598185e-03	1.453921e-01	-4.962981e-01
4.380231738598185e-03	1.366970e-01	-4.143770e-01
4.389997363598185e-03	1.274873e-01	-3.273122e-01
4.399762988598185e-03	1.177979e-01	-2.355955e-01
4.409528613598185e-03	1.076650e-01	-1.397706e-01
4.419294238598184e-03	9.712697e-02	-3.999012e-02
4.429059863598184e-03	8.622334e-02	6.454303e-02
4.438825488598184e-03	7.499518e-02	1.745332e-01
4.448591113598184e-03	6.348476e-02	2.890528e-01
4.468122363598183e-03	3.979132e-02	5.255769e-01
4.487653613598183e-03	1.549937e-02	7.677759e-01
4.516950488598182e-03	-2.126037e-02	1.135584e+00
4.536481738598182e-03	-4.544390e-02	1.378993e+00
4.556012988598182e-03	-6.894390e-02	1.616854e+00
4.575544238598181e-03	-9.140693e-02	1.845646e+00
4.595075488598181e-03	-1.124951e-01	2.061957e+00
4.614606738598180e-03	-1.318913e-01	2.262553e+00
4.634137988598180e-03	-1.493037e-01	2.444428e+00
4.653669238598179e-03	-1.644704e-01	2.604855e+00
4.673200488598179e-03	-1.771633e-01	2.741428e+00
4.692731738598179e-03	-1.871915e-01	2.852097e+00
4.712262988598178e-03	-1.944042e-01	2.935202e+00
4.731794238598178e-03	-1.986929e-01	2.989496e+00
4.751325488598177e-03	-1.999931e-01	3.014167e+00
4.770856738598177e-03	-1.982851e-01	3.008847e+00
4.790387988598177e-03	-1.935948e-01	2.973619e+00
4.809919238598176e-03	-1.859926e-01	2.909016e+00
4.829450488598176e-03	-1.755930e-01	2.816013e+00
4.848981738598175e-03	-1.625522e-01	2.696013e+00
4.868512988598175e-03	-1.470665e-01	2.550825e+00
4.888044238598174e-03	-1.293688e-01	2.382637e+00
4.907575488598174e-03	-1.097253e-01	2.193985e+00
4.927106738598174e-03	-8.843136e-02	1.987713e+00
4.946637988598173e-03	-6.580736e-02	1.766933e+00
4.966169238598173e-03	-4.219356e-02	1.534982e+00
4.985700488598172e-03	-1.794513e-02	1.295373e+00
5.014997363598172e-03	1.881836e-02	9.295975e-01
5.034528613598171e-03	4.305036e-02	6.869974e-01
5.054059863598171e-03	6.663484e-02	4.499582e-01
5.063825488598171e-03	7.807288e-02	3.348410e-01
5.073591113598170e-03	8.921707e-02	2.227848e-01
5.083356738598170e-03	1.000255e-01	1.142913e-01
5.093122363598170e-03	1.104574e-01	9.127675e-03
5.102887988598170e-03	1.204736e-01	-9.364319e-02
5.112653613598170e-03	1.300363e-01	-1.940243e-01
5.122419238598169e-03	1.391097e-01	-2.905346e-01
5.132184863598169e-03	1.476594e-01	-3.817695e-01
5.141950488598169e-03	1.556534e-01	-4.671658e-01
5.151716113598169e-03	1.630615e-01	-5.465354e-01
5.161481738598169e-03	1.698560e-01	-6.197330e-01
5.171247363598168e-03	1.760111e-01	-6.865875e-01
5.181012988598168e-03	1.815037e-01	-7.469043e-01
5.190778613598168e-03	1.863133e-01	-8.004909e-01
5.200544238598168e-03	1.904215e-01	-8.471702e-01
5.210309863598168e-03	1.938131e-01	-8.867821e-01
5.220075488598167e-03	1.964752e-01	-9.191877e-01
5.229841113598167e-03	1.983978e-01	-9.442726e-01
5.239606738598167e-03	1.995737e-01	-9.619484e-01
5.249372363598167e-03	1.999984e-01	-9.721532e-01
5.259137988598167e-03	1.996704e-01	-9.748526e-01
5.268903613598166e-03	1.985909e-01	-9.700401e-01
5.278669238598166e-03	1.967639e-01	-9.577374e-01
5.288434863598166e-03	1.941964e-01	-9.379944e-01
5.298200488598166e-03	1.908979e-01	-9.108893e-01
5.307966113598165e-03	1.868810e-01	-8.765283e-01
5.317731738598165e-03	1.821606e-01	-8.350463e-01
5.327497363598165e-03	1.767547e-01	-7.866061e-01
5.337262988598165e-03	1.706835e-01	-7.313991e-01
5.347028613598165e-03	1.639698e-01	-6.696454e-01
5.356794238598164e-03	1.566391e-01	-6.015956e-01
5.366559863598164e-03	1.487187e-01	-5.275335e-01
5.376325488598164e-03	1.402387e-01	-4.477853e-01
5.386091113598164e-03	1.312308e-01	-3.627267e-01
5.395856738598164e-03	1.217289e-01	-2.728061e-01
5.405622363598163e-03	1.117690e-01	-1.785653e-01
5.415387988598163e-03	1.013883e-01	-8.040917e-02
5.425153613598163e-03	9.062606e-02	2.208528e-02
5.434919238598163e-03	7.952271e-02	1.299018e-01
5.444684863598163e-03	6.812005e-02	2.428169e-01
5.454450488598162e-03	5.646101e-02	3.592125e-01
5.473981738598162e-03	3.255007e-02	5.977649e-01
5.493512988598162e-03	8.149562e-03	8.411435e-01
5.513044238598161e-03	-1.637353e-02	1.086548e+00
5.532575488598161e-03	-4.065035e-02	1.330641e+00
5.552106738598160e-03	-6.431574e-02	1.569896e+00
5.571637988598160e-03	-8.701377e-02	1.800779e+00
5.591169238598159e-03	-1.084030e-01	2.019851e+00
5.610700488598159e-03	-1.281618e-01	2.223839e+00
5.630231738598159e-03	-1.459929e-01	2.409686e+00
5.649762988598158e-03	-1.616282e-01	2.574606e+00
5.669294238598158e-03	-1.748324e-01	2.716125e+00
5.688825488598157e-03	-1.854069e-01	2.832121e+00
5.708356738598157e-03	-1.931928e-01	2.920852e+00
5.727887988598157e-03	-1.980728e-01	2.980987e+00
5.747419238598156e-03	-1.999737e-01	3.011627e+00
5.766950488598156e-03	-1.988668e-01	3.012313e+00
5.786481738598155e-03	-1.947687e-01	2.983038e+00
5.806012988598155e-03	-1.877411e-01	2.924246e+00
5.825544238598154e-03	-1.778898e-01	2.836824e+00
5.845075488598154e-03	-1.653628e-01	2.722092e+00
5.864606738598154e-03	-1.503486e-01	2.581778e+00
